fix		1 all npt temp 300 300 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1210 216
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.38 | 23.72 | 24.17 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
    190800   299.73351      143546.92      208.87705      70.200229      70.580534     -282.78303     -831.64172     -216.8359       200.12853      1034937.7    
    190900   300.25722      144097.81      208.9305       70.184772      70.571968     -66.341588     -1107.92        421.23359      487.66165      1034848.9    
    191000   299.5372       144146.71      208.98394      70.170871      70.564433     -815.84243     -1531.3866     -475.18837     -440.95229      1034798.2    
    191100   301.15044      144142.3       209.03739      70.157707      70.559849     -335.79726     -1479.8601      262.11473      210.35362      1034801.4    
    191200   300.55517      144397.6       209.09084      70.148803      70.552309     -367.26317     -1081.5648      252.0747      -272.29946      1034824      
    191300   298.62881      143365.75      209.14429      70.145583      70.543858     -370.15645     -1135.9211      255.48381     -230.03201      1034917.1    
    191400   299.0944       143517.48      209.19774      70.147503      70.536648     -372.03011     -1150.981      -11.444799      46.33547       1035104.1    
    191500   301.32479      144557.64      209.25119      70.149426      70.531749     -217.6755      -784.46853     -24.109385      155.55143      1035325      
    191600   300.75068      144040.21      209.30464      70.149597      70.529172     -654.96551     -1765.6778     -166.63858     -32.58018       1035554.2    
    191700   300.71204      144048.47      209.35808      70.150254      70.524276     -369.2277      -914.14354     -27.026624     -166.51293      1035756.4    
    191800   300.27144      144136.5       209.41153      70.148753      70.514739     -536.35112     -1382.522      -122.53405     -103.99733      1035858.5    
    191900   299.90189      143697.4       209.46498      70.143495      70.503868     -486.33565     -951.09205     -144.06126     -363.85364      1035885.5    
    192000   298.71063      143604.03      209.51843      70.137733      70.494674     -449.4744      -1576.4149      11.875368      216.11629      1035929.7    
    192100   299.39843      143930.77      209.57188      70.133129      70.484743     -393.94307     -1171.621       194.66297     -204.87119      1035979.9    
    192200   299.80742      143778.02      209.62533      70.128908      70.475011     -556.7778      -1147.3965     -591.1675       68.230603      1036038.7    
    192300   299.5018       143880.04      209.67878      70.117556      70.463447     -557.09203     -1162.2108     -326.15978     -182.90553      1035965.1    
    192400   299.67609      143940.23      209.73222      70.10205       70.449232     -90.998455     -901.57026      284.3291       344.2458       1035791      
    192500   300.94225      143951.66      209.78567      70.095529      70.435658     -632.37578     -1381.5893     -231.86458     -283.6735       1035759      
    192600   299.8993       143588.61      209.83912      70.088715      70.419858     -306.99656     -1190.8963     -75.846801      345.75344      1035689.8    
    192700   299.60791      144209.82      209.89257      70.084222      70.404806     -344.15502     -1308.2968      299.45944     -23.62775       1035665.8    
    192800   299.83254      144173.55      209.94602      70.088004      70.391542     -287.18704     -1133.0004      214.69729      56.741989      1035790.2    
    192900   301.03211      144318.89      209.99947      70.095149      70.376798     -305.28267     -1082.911       158.50062      8.5623634      1035942.5    
    193000   299.90227      143729.58      210.05292      70.105645      70.360542     -620.24678     -1405.6648     -317.60898     -137.46658      1036122      
    193100   298.99457      143325.01      210.10636      70.116996      70.339628     -252.25557     -915.73128      66.331032      92.633541      1036245.3    
    193200   299.49287      143515.75      210.15981      70.129554      70.322883     -674.11451     -1348.3391     -187.81528     -486.18915      1036447.8    
    193300   299.47932      143857.01      210.21326      70.137548      70.303855     -317.71077     -1014.2469     -131.61995      192.73454      1036549      
    193400   301.08936      144037.71      210.26671      70.142972      70.289665     -403.08333     -920.7108      -272.78924     -15.749944      1036683.4    
    193500   299.20528      143532.68      210.32016      70.148779      70.276686     -326.19214     -988.57204     -112.62429      122.6199       1036841.3    
    193600   299.49608      144000.32      210.37361      70.156902      70.26656      -748.02725     -1698.7777      30.135052     -575.4391       1037075.4    
    193700   300.53036      144029.31      210.42706      70.161021      70.251493     -529.57277     -1310.6193     -566.612        288.51294      1037177.4    
    193800   300.85619      144264.45      210.4805       70.157308      70.236412     -479.30381     -1111.7728     -81.806253     -244.33237      1037163.2    
    193900   300.33056      144214.95      210.53395      70.150979      70.218994     -329.11717     -1192.5975      204.03909      1.2069365      1037075.8    
    194000   300.13891      143797.32      210.5874       70.14731       70.201127     -506.15538     -1570.2339      314.22382     -262.45607      1037020.9    
    194100   299.35488      143874.71      210.64085      70.142044      70.18433      -400.33672     -1179.4107     -58.571409      36.971904      1036958      
    194200   300.33016      143968.09      210.6943       70.129946      70.167337     -81.995311     -1074.245       639.16689      189.09222      1036791.2    
    194300   299.0222       143685.24      210.74775      70.110904      70.151735     -692.88849     -1623.3664     -261.45816     -193.84094      1036542      
    194400   300.4974       144117.2       210.8012       70.091753      70.138049     -199.58179     -1223.1012      438.01417      186.34165      1036319.5    
    194500   301.41722      144783.85      210.85465      70.075166      70.128431     -499.62919     -1052.9055     -508.51796      62.535909      1036194.9    
    194600   300.5437       144573.17      210.90809      70.058708      70.12045      -282.65724     -905.82836     -1.8253398      59.681975      1036096.2    
    194700   301.09709      144673.89      210.96154      70.043964      70.114394     -386.88388     -1059.3682      92.667845     -193.95134      1036051.1    
    194800   298.9961       143746.59      211.01499      70.031717      70.105477     -321.96579     -1009.2255      65.809204     -22.481114      1036000.7    
    194900   301.19952      144397.5       211.06844      70.024362      70.100999     -365.65103     -1423.7275      68.394971      258.37948      1036088.1    
    195000   300.68364      144481.43      211.12189      70.019003      70.097787     -276.56867     -1242.2652      92.935238      319.62396      1036223.6    
    195100   299.34202      143878.4       211.17534      70.016414      70.097829     -191.41194     -901.02321      284.1617       42.625673      1036448.3    
    195200   300.25342      144386.27      211.22879      70.016948      70.09906      -392.72585     -1234.5924      187.34322     -130.92842      1036736.7    
    195300   302.46333      144702.39      211.28223      70.019197      70.09852      -437.70345     -1490.7823      117.88373      59.78827       1037024.3    
    195400   300.32651      143822.83      211.33568      70.01559       70.097758     -181.14812     -935.19355      181.9139       209.83527      1037222      
    195500   300.67991      144405.13      211.38913      70.010511      70.094609     -610.85854     -1626.9472     -112.08493     -93.543485      1037362.4    
    195600   299.34156      144217.55      211.44258      70.006442      70.086668     -658.04374     -1897.1179     -35.677031     -41.336312      1037446.9    
    195700   300.47503      143838.34      211.49603      70.005306      70.076414     -28.042736     -969.42542      346.09099      539.20622      1037540.5    
    195800   299.38007      143747.71      211.54948      70.009723      70.071246     -340.16422     -1134.334      -94.70243       208.54383      1037791.6    
    195900   300.98532      144654.22      211.60293      70.015563      70.065527     -286.1781      -1174.7872      157.91746      158.33544      1038055.7    
