fix		1 all npt temp 290 290 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1573 288
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.93 | 24.64 | 25.08 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
     21900   289.54096      139127.75      118.6024       94.569938      92.03101      -92.879378     -604.80044      241.65995      84.502363      1032240.2    
     22000   290.24615      138874.92      118.65585      94.554309      92.025513     -170.56362     -514.72312     -4.8615154      7.8937714      1032473      
     22100   288.96177      138815.93      118.70929      94.533364      92.017896     -586.58907     -847.54641     -308.35351     -603.86727      1032623.8    
     22200   289.88634      138641.35      118.76274      94.502001      92.000172     -457.97497     -851.07224     -397.79452     -125.05814      1032547.1    
     22300   290.49252      139218.09      118.81619      94.470141      91.976405     -717.49982     -1002.3574     -411.01149     -739.13054      1032396.7    
     22400   288.8893       138715.79      118.86964      94.441344      91.943732     -272.04808     -631.35481     -207.31029      22.520872      1032179.5    
     22500   289.55784      138818.78      118.92309      94.410146      91.911417     -355.94243     -638.99451     -51.381653     -377.45114      1031939.7    
     22600   289.54113      138902.13      118.97654      94.376857      91.87527      -175.24724     -425.24531     -232.27385      131.77743      1031633.6    
     22700   290.88322      139663.02      119.02999      94.343438      91.833814     -394.69193     -815.32538     -96.533089     -272.21731      1031266      
     22800   290.05073      139335.25      119.08343      94.315355      91.799344     -242.35888     -676.44997     -196.25263      145.62595      1031034.8    
     22900   288.91372      138319.87      119.13688      94.29104       91.770786     -66.52262      -216.69677      4.5005098      12.628398      1030910.9    
     23000   289.18817      138512.48      119.19033      94.264503      91.742268     -278.96619     -645.72657     -261.31815      70.146155      1030762.7    
     23100   290.03951      138917.81      119.24378      94.239282      91.718605     -434.47586     -827.31971     -296.33512     -179.77277      1030683.1    
     23200   290.76072      139541.36      119.29723      94.205725      91.698652     -143.8846      -563.33746     -118.42459      250.10826      1030553.6    
     23300   290.89456      139516.12      119.35068      94.175074      91.683114     -249.15617     -676.31731     -357.63277      286.48159      1030505.3    
     23400   291.06075      138819.97      119.40413      94.144758      91.672988     -183.36761     -454.42572     -272.60485      176.92773      1030521      
     23500   290.2567       138627.79      119.45757      94.113124      91.667026     -322.56917     -536.43294     -75.613239     -355.66134      1030568.9    
     23600   289.49171      138611.22      119.51102      94.077597      91.653998     -224.80515     -798.66473      6.4862406      117.76302      1030494.3    
     23700   289.70807      138657.8       119.56447      94.044045      91.639079     -281.80284     -781.54552      75.55912      -139.42212      1030419.7    
     23800   289.96299      139006.31      119.61792      94.018003      91.624858     -546.53208     -815.14492     -326.66195     -497.78936      1030435      
     23900   288.61323      138324.92      119.67137      93.999195      91.607117     -408.822       -896.47163     -121.12994     -208.86444      1030489.6    
     24000   289.79848      138529.19      119.72482      93.981646      91.594621     -364.0765      -550.58321     -209.28038     -332.36589      1030616.8    
     24100   289.81804      138774.42      119.77827      93.958889      91.579419     -193.24301     -451.55243     -63.566429     -64.610177      1030656.1    
     24200   290.82581      139422.3       119.83171      93.936563      91.566929     -197.43443     -370.38885     -344.10154      122.18709      1030730.4    
     24300   289.78426      138660.61      119.88516      93.910731      91.558819     -470.54454     -807.21622     -196.86803     -407.54935      1030815.3    
     24400   290.80749      138777.36      119.93861      93.88485       91.54196      -257.15624     -809.23062      84.369006     -46.6071        1030800.8    
     24500   290.23557      138658.09      119.99206      93.859241      91.521176     -253.96901     -342.17354     -202.38252     -217.35097      1030744.8    
     24600   290.08051      138874.7       120.04551      93.832634      91.502396      70.839123     -335.14021      196.34636      351.31121      1030700      
     24700   289.33267      138537.25      120.09896      93.805408      91.484416     -226.73588     -609.58196     -109.88102      39.255341      1030657.2    
     24800   288.92631      138720.45      120.15241      93.778002      91.465745     -539.2359      -1150.9043     -200.92444     -265.8789       1030604.2    
     24900   289.98056      139198.21      120.20585      93.746355      91.445446     -85.623554     -558.49226      62.087808      239.53379      1030486      
     25000   289.97169      139166.21      120.2593       93.720621      91.428304     -337.20596     -709.83098      85.698146     -387.48504      1030468      
     25100   288.81903      138374.86      120.31275      93.695881      91.41313      -263.2597      -686.65156     -221.52748      118.39993      1030482.8    
     25200   289.81344      138923.68      120.3662       93.666395      91.404257     -386.05369     -880.87363     -301.77289      24.485444      1030516.1    
     25300   290.48153      138895.83      120.41965      93.632051      91.391423     -319.88006     -725.34271      110.43088     -344.72834      1030451      
     25400   289.87132      138983.61      120.4731       93.600402      91.366319     -89.791285     -359.1412      -0.08664888     89.853993      1030276.8    
     25500   290.1931       139028.55      120.52655      93.573605      91.33348      -385.27493     -502.88882     -377.87213     -275.06383      1030068.4    
     25600   289.77244      138643.28      120.57999      93.550201      91.303235     -186.2205      -761.85825     -204.6242       407.82094      1029926.3    
     25700   290.29889      139085.04      120.63344      93.524885      91.276949     -301.41707     -303.30968     -453.1063      -147.83523      1029807.4    
     25800   288.96385      138728.8       120.68689      93.489576      91.247155     -200.81098     -1028.6502      355.42967      70.787559      1029538.6    
     25900   289.97183      138426.01      120.74034      93.465983      91.22516      -20.129105     -398.18665      15.216138      322.5832       1029486.4    
     26000   288.61172      138624.67      120.79379      93.442596      91.203222     -571.87655     -958.95121     -268.78822     -487.89022      1029436.8    
     26100   289.85841      139116.02      120.84724      93.420058      91.186545     -227.29084     -534.67401     -53.479188     -93.719326      1029455.6    
     26200   288.78999      138363.86      120.90069      93.40048       91.171032     -48.433403     -671.85722      287.62727      238.92974      1029519.9    
     26300   288.3046       138317.76      120.95413      93.390194      91.159476     -519.37055     -1129.8989     -196.23448     -231.97827      1029731.1    
     26400   289.41655      138573.47      121.00758      93.37897       91.140027     -253.73507     -847.41817      176.67457     -90.461601      1029842.5    
     26500   290.13988      138772.48      121.06103      93.36196       91.114269     -304.02939     -480.38152     -388.06338     -43.643268      1029818.6    
     26600   290.62278      138946.15      121.11448      93.340723      91.090553     -485.38126     -1049.0641     -228.08924     -178.99049      1029770.8    
     26700   289.88279      138746.9       121.16793      93.308834      91.063143     -317.07123     -457.62859     -421.68764     -71.897457      1029563.4    
     26800   289.05186      138455.04      121.22138      93.273066      91.034074     -176.77167     -298.73373     -143.18362     -88.397663      1029294      
     26900   290.00845      138684.65      121.27483      93.230692      91.010814     -293.4909      -763.34072     -366.35023      249.21824      1029017      
     27000   288.79586      138096.13      121.32827      93.189758      90.994863     -421.01145     -899.9791      -221.11684     -141.93841      1028838.2    
     27100   290.72177      138859.45      121.38172      93.152386      90.978665     -265.99579     -635.15463     -291.88488      129.05213      1028695.5    
     27200   289.22297      138942.89      121.43517      93.119313      90.96401      -415.66531     -690.60422     -376.37206     -180.01965      1028617.4    
     27300   289.51846      138396.87      121.48862      93.083437      90.950772     -394.92176     -898.73323     -171.91498     -114.11708      1028523.9    
     27400   291.14687      139195.09      121.54207      93.047074      90.935198     -256.80685     -548.5907      -144.05619     -77.77366       1028398.3    
     27500   289.45433      138680.28      121.59552      93.012132      90.914264     -360.96931     -579.38809     -320.74154     -182.7783       1028227.4    
     27600   290.79669      138875.15      121.64897      92.980011      90.897605     -253.85833     -562.09857     -95.711878     -103.76455      1028135.7    
